REF_DATE,GEO,DGUID,Labour force characteristics,Gender,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1976-01,Manitoba,2021A000246,Unemployment rate,Men+,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888291,8.7.2.7.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Men+,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888292,8.7.2.7.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Men+,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888293,8.7.2.7.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064156,8.7.3.1.1.1,5.2,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066235,8.7.3.1.1.2,5.1,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888294,8.7.3.1.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888295,8.7.3.1.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888296,8.7.3.1.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581415,8.7.3.8.1.1,5.0,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581416,8.7.3.8.1.2,5.2,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888297,8.7.3.8.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888298,8.7.3.8.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888299,8.7.3.8.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064183,8.7.3.2.1.1,9.6,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066262,8.7.3.2.1.2,9.7,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888300,8.7.3.2.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888301,8.7.3.2.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888302,8.7.3.2.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066289,8.7.3.3.1.2,14.2,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,20 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066316,8.7.3.4.1.2,6.6,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064264,8.7.3.5.1.1,2.8,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066343,8.7.3.5.1.2,2.8,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888303,8.7.3.5.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888304,8.7.3.5.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888305,8.7.3.5.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 to 54 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064291,8.7.3.6.1.1,3.4,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 to 54 years,Estimate,Unadjusted,Percent,239,units,0,v2066370,8.7.3.6.1.2,3.4,,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 to 54 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888306,8.7.3.6.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888307,8.7.3.6.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888308,8.7.3.6.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,55 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064318,8.7.3.7.1.1,,x,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,55 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066397,8.7.3.7.1.2,,x,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888309,8.7.3.7.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888310,8.7.3.7.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Unemployment rate,Women+,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888311,8.7.3.7.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064139,8.8.1.1.1.1,61.8,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066218,8.8.1.1.1.2,60.2,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888312,8.8.1.1.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888313,8.8.1.1.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888314,8.8.1.1.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581417,8.8.1.8.1.1,69.6,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581418,8.8.1.8.1.2,68.0,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888315,8.8.1.8.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888316,8.8.1.8.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888317,8.8.1.8.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064166,8.8.1.2.1.1,68.3,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066245,8.8.1.2.1.2,65.1,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888318,8.8.1.2.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888319,8.8.1.2.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888320,8.8.1.2.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066272,8.8.1.3.1.2,51.7,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,20 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066299,8.8.1.4.1.2,79.0,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064247,8.8.1.5.1.1,59.5,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066326,8.8.1.5.1.2,58.5,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888321,8.8.1.5.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888322,8.8.1.5.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888323,8.8.1.5.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 to 54 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064274,8.8.1.6.1.1,73.7,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 to 54 years,Estimate,Unadjusted,Percent,239,units,0,v2066353,8.8.1.6.1.2,72.4,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 to 54 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888324,8.8.1.6.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888325,8.8.1.6.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888326,8.8.1.6.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,55 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064301,8.8.1.7.1.1,33.1,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,55 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066380,8.8.1.7.1.2,32.8,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888327,8.8.1.7.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888328,8.8.1.7.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Total - Gender,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888329,8.8.1.7.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064148,8.8.2.1.1.1,77.3,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066227,8.8.2.1.1.2,75.5,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888330,8.8.2.1.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888331,8.8.2.1.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888332,8.8.2.1.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581419,8.8.2.8.1.1,85.9,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581420,8.8.2.8.1.2,83.8,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888333,8.8.2.8.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888334,8.8.2.8.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888335,8.8.2.8.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064175,8.8.2.2.1.1,72.9,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066254,8.8.2.2.1.2,69.2,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888336,8.8.2.2.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888337,8.8.2.2.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888338,8.8.2.2.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066281,8.8.2.3.1.2,55.0,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,20 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066308,8.8.2.4.1.2,84.3,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064256,8.8.2.5.1.1,79.0,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066335,8.8.2.5.1.2,77.7,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888339,8.8.2.5.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888340,8.8.2.5.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888341,8.8.2.5.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 to 54 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064283,8.8.2.6.1.1,94.7,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 to 54 years,Estimate,Unadjusted,Percent,239,units,0,v2066362,8.8.2.6.1.2,93.2,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 to 54 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888342,8.8.2.6.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 to 54 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888343,8.8.2.6.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,25 to 54 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888344,8.8.2.6.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,55 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064310,8.8.2.7.1.1,48.3,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,55 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066389,8.8.2.7.1.2,47.5,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,55 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888345,8.8.2.7.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,55 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888346,8.8.2.7.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Men+,55 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888347,8.8.2.7.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 years and over,Estimate,Seasonally adjusted,Percent,239,units,0,v2064157,8.8.3.1.1.1,46.7,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 years and over,Estimate,Unadjusted,Percent,239,units,0,v2066236,8.8.3.1.1.2,45.5,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 years and over,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888348,8.8.3.1.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 years and over,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888349,8.8.3.1.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 years and over,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888350,8.8.3.1.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 64 years,Estimate,Seasonally adjusted,Percent,239,units,0,v21581421,8.8.3.8.1.1,53.5,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 64 years,Estimate,Unadjusted,Percent,239,units,0,v21581422,8.8.3.8.1.2,52.3,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 64 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888351,8.8.3.8.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 64 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888352,8.8.3.8.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 64 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888353,8.8.3.8.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 24 years,Estimate,Seasonally adjusted,Percent,239,units,0,v2064184,8.8.3.2.1.1,63.7,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 24 years,Estimate,Unadjusted,Percent,239,units,0,v2066263,8.8.3.2.1.2,60.9,,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 24 years,Standard error of estimate,Seasonally adjusted,Percent,239,units,0,v101888354,8.8.3.2.2.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 24 years,Standard error of month-to-month change,Seasonally adjusted,Percent,239,units,0,v101888355,8.8.3.2.3.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 24 years,Standard error of year-over-year change,Seasonally adjusted,Percent,239,units,0,v101888356,8.8.3.2.4.1,,..,,,1
1976-01,Manitoba,2021A000246,Participation rate,Women+,15 to 19 years,Estimate,Unadjusted,Percent,239,units,0,v2066290,8.8.3.3.1.2,48.4,,,,1
